building,floor,room,coordinate_1_label,coordinate_1_indicator,coordinate_2_label,coordinate_2_indicator,coordinate_3_label,coordinate_3_indicator,uri
MLK Library,A Level,A-32,Row,C,Section,23,Shelf,g,/locations/2951
MLK Library,A Level,A-32,Row,C,Section,23,Shelf,h,/locations/2952
MLK Library,A Level,A-32,Row,D,Section,01,Shelf,a,/locations/2953
MLK Library,A Level,A-32,Row,D,Section,01,Shelf,b,/locations/2954
MLK Library,A Level,A-32,Row,D,Section,01,Shelf,c,/locations/2955
MLK Library,A Level,A-32,Row,D,Section,01,Shelf,d,/locations/2956
MLK Library,A Level,A-32,Row,D,Section,01,Shelf,e,/locations/2957
MLK Library,A Level,A-32,Row,D,Section,01,Shelf,f,/locations/2958
MLK Library,A Level,A-32,Row,D,Section,01,Shelf,g,/locations/2959
MLK Library,A Level,A-32,Row,D,Section,01,Shelf,h,/locations/2960
MLK Library,A Level,A-32,Row,D,Section,02,Shelf,a,/locations/2961
MLK Library,A Level,A-32,Row,D,Section,02,Shelf,b,/locations/2962
MLK Library,A Level,A-32,Row,D,Section,02,Shelf,c,/locations/2963
MLK Library,A Level,A-32,Row,D,Section,02,Shelf,d,/locations/2964
MLK Library,A Level,A-32,Row,D,Section,02,Shelf,e,/locations/2965
MLK Library,A Level,A-32,Row,D,Section,02,Shelf,f,/locations/2966
MLK Library,A Level,A-32,Row,D,Section,02,Shelf,g,/locations/2967
MLK Library,A Level,A-32,Row,D,Section,02,Shelf,h,/locations/2968
MLK Library,A Level,A-32,Row,D,Section,03,Shelf,a,/locations/2969
MLK Library,A Level,A-32,Row,D,Section,03,Shelf,b,/locations/2970
MLK Library,A Level,A-32,Row,D,Section,03,Shelf,c,/locations/2971
MLK Library,A Level,A-32,Row,D,Section,03,Shelf,d,/locations/2972
MLK Library,A Level,A-32,Row,D,Section,03,Shelf,e,/locations/2973
MLK Library,A Level,A-32,Row,D,Section,03,Shelf,f,/locations/2974
MLK Library,A Level,A-32,Row,D,Section,03,Shelf,g,/locations/2975
MLK Library,A Level,A-32,Row,D,Section,03,Shelf,h,/locations/2976
MLK Library,A Level,A-32,Row,D,Section,04,Shelf,a,/locations/2977
MLK Library,A Level,A-32,Row,D,Section,04,Shelf,b,/locations/2978
MLK Library,A Level,A-32,Row,D,Section,04,Shelf,c,/locations/2979
MLK Library,A Level,A-32,Row,D,Section,04,Shelf,d,/locations/2980
MLK Library,A Level,A-32,Row,D,Section,04,Shelf,e,/locations/2981
MLK Library,A Level,A-32,Row,D,Section,04,Shelf,f,/locations/2982
MLK Library,A Level,A-32,Row,D,Section,04,Shelf,g,/locations/2983
MLK Library,A Level,A-32,Row,D,Section,04,Shelf,h,/locations/2984
MLK Library,A Level,A-32,Row,D,Section,05,Shelf,a,/locations/2985
MLK Library,A Level,A-32,Row,D,Section,05,Shelf,b,/locations/2986
MLK Library,A Level,A-32,Row,D,Section,05,Shelf,c,/locations/2987
MLK Library,A Level,A-32,Row,D,Section,05,Shelf,d,/locations/2988
MLK Library,A Level,A-32,Row,D,Section,05,Shelf,e,/locations/2989
MLK Library,A Level,A-32,Row,D,Section,05,Shelf,f,/locations/2990
MLK Library,A Level,A-32,Row,D,Section,05,Shelf,g,/locations/2991
MLK Library,A Level,A-32,Row,D,Section,05,Shelf,h,/locations/2992
MLK Library,A Level,A-32,Row,D,Section,06,Shelf,a,/locations/2993
MLK Library,A Level,A-32,Row,D,Section,06,Shelf,b,/locations/2994
MLK Library,A Level,A-32,Row,D,Section,06,Shelf,c,/locations/2995
MLK Library,A Level,A-32,Row,D,Section,06,Shelf,d,/locations/2996
MLK Library,A Level,A-32,Row,D,Section,06,Shelf,e,/locations/2997
MLK Library,A Level,A-32,Row,D,Section,06,Shelf,f,/locations/2998
MLK Library,A Level,A-32,Row,D,Section,06,Shelf,g,/locations/2999
MLK Library,A Level,A-32,Row,D,Section,06,Shelf,h,/locations/3000
MLK Library,A Level,A-32,Row,D,Section,07,Shelf,a,/locations/3001
MLK Library,A Level,A-32,Row,D,Section,07,Shelf,b,/locations/3002
MLK Library,A Level,A-32,Row,D,Section,07,Shelf,c,/locations/3003
MLK Library,A Level,A-32,Row,D,Section,07,Shelf,d,/locations/3004
MLK Library,A Level,A-32,Row,D,Section,07,Shelf,e,/locations/3005
MLK Library,A Level,A-32,Row,D,Section,07,Shelf,f,/locations/3006
MLK Library,A Level,A-32,Row,D,Section,07,Shelf,g,/locations/3007
MLK Library,A Level,A-32,Row,D,Section,07,Shelf,h,/locations/3008
MLK Library,A Level,A-32,Row,D,Section,08,Shelf,a,/locations/3009
MLK Library,A Level,A-32,Row,D,Section,08,Shelf,b,/locations/3010
MLK Library,A Level,A-32,Row,D,Section,08,Shelf,c,/locations/3011
MLK Library,A Level,A-32,Row,D,Section,08,Shelf,d,/locations/3012
MLK Library,A Level,A-32,Row,D,Section,08,Shelf,e,/locations/3013
MLK Library,A Level,A-32,Row,D,Section,08,Shelf,f,/locations/3014
MLK Library,A Level,A-32,Row,D,Section,08,Shelf,g,/locations/3015
MLK Library,A Level,A-32,Row,D,Section,08,Shelf,h,/locations/3016
MLK Library,A Level,A-32,Row,D,Section,09,Shelf,a,/locations/3017
MLK Library,A Level,A-32,Row,D,Section,09,Shelf,b,/locations/3018
MLK Library,A Level,A-32,Row,D,Section,09,Shelf,c,/locations/3019
MLK Library,A Level,A-32,Row,D,Section,09,Shelf,d,/locations/3020
MLK Library,A Level,A-32,Row,D,Section,09,Shelf,e,/locations/3021
MLK Library,A Level,A-32,Row,D,Section,09,Shelf,f,/locations/3022
MLK Library,A Level,A-32,Row,D,Section,09,Shelf,g,/locations/3023
MLK Library,A Level,A-32,Row,D,Section,09,Shelf,h,/locations/3024
MLK Library,A Level,A-32,Row,D,Section,10,Shelf,a,/locations/3025
MLK Library,A Level,A-32,Row,D,Section,10,Shelf,b,/locations/3026
MLK Library,A Level,A-32,Row,D,Section,10,Shelf,c,/locations/3027
MLK Library,A Level,A-32,Row,D,Section,10,Shelf,d,/locations/3028
MLK Library,A Level,A-32,Row,D,Section,10,Shelf,e,/locations/3029
MLK Library,A Level,A-32,Row,D,Section,10,Shelf,f,/locations/3030
MLK Library,A Level,A-32,Row,D,Section,10,Shelf,g,/locations/3031
MLK Library,A Level,A-32,Row,D,Section,10,Shelf,h,/locations/3032
MLK Library,A Level,A-32,Row,D,Section,11,Shelf,a,/locations/3033
MLK Library,A Level,A-32,Row,D,Section,11,Shelf,b,/locations/3034
MLK Library,A Level,A-32,Row,D,Section,11,Shelf,c,/locations/3035
MLK Library,A Level,A-32,Row,D,Section,11,Shelf,d,/locations/3036
MLK Library,A Level,A-32,Row,D,Section,11,Shelf,e,/locations/3037
MLK Library,A Level,A-32,Row,D,Section,11,Shelf,f,/locations/3038
MLK Library,A Level,A-32,Row,D,Section,11,Shelf,g,/locations/3039
MLK Library,A Level,A-32,Row,D,Section,11,Shelf,h,/locations/3040
MLK Library,A Level,A-32,Row,D,Section,12,Shelf,a,/locations/3041
MLK Library,A Level,A-32,Row,D,Section,12,Shelf,b,/locations/3042
MLK Library,A Level,A-32,Row,D,Section,12,Shelf,c,/locations/3043
MLK Library,A Level,A-32,Row,D,Section,12,Shelf,d,/locations/3044
MLK Library,A Level,A-32,Row,D,Section,12,Shelf,e,/locations/3045
MLK Library,A Level,A-32,Row,D,Section,12,Shelf,f,/locations/3046
MLK Library,A Level,A-32,Row,D,Section,12,Shelf,g,/locations/3047
MLK Library,A Level,A-32,Row,D,Section,12,Shelf,h,/locations/3048
MLK Library,A Level,A-32,Row,D,Section,13,Shelf,a,/locations/3049
MLK Library,A Level,A-32,Row,D,Section,13,Shelf,b,/locations/3050
MLK Library,A Level,A-32,Row,D,Section,13,Shelf,c,/locations/3051
MLK Library,A Level,A-32,Row,D,Section,13,Shelf,d,/locations/3052
MLK Library,A Level,A-32,Row,D,Section,13,Shelf,e,/locations/3053
MLK Library,A Level,A-32,Row,D,Section,13,Shelf,f,/locations/3054
MLK Library,A Level,A-32,Row,D,Section,13,Shelf,g,/locations/3055
MLK Library,A Level,A-32,Row,D,Section,13,Shelf,h,/locations/3056
MLK Library,A Level,A-32,Row,D,Section,14,Shelf,a,/locations/3057
MLK Library,A Level,A-32,Row,D,Section,14,Shelf,b,/locations/3058
MLK Library,A Level,A-32,Row,D,Section,14,Shelf,c,/locations/3059
MLK Library,A Level,A-32,Row,D,Section,14,Shelf,d,/locations/3060
MLK Library,A Level,A-32,Row,D,Section,14,Shelf,e,/locations/3061
MLK Library,A Level,A-32,Row,D,Section,14,Shelf,f,/locations/3062
MLK Library,A Level,A-32,Row,D,Section,14,Shelf,g,/locations/3063
MLK Library,A Level,A-32,Row,D,Section,14,Shelf,h,/locations/3064
MLK Library,A Level,A-32,Row,D,Section,15,Shelf,a,/locations/3065
MLK Library,A Level,A-32,Row,D,Section,15,Shelf,b,/locations/3066
MLK Library,A Level,A-32,Row,D,Section,15,Shelf,c,/locations/3067
MLK Library,A Level,A-32,Row,D,Section,15,Shelf,d,/locations/3068
MLK Library,A Level,A-32,Row,D,Section,15,Shelf,e,/locations/3069
MLK Library,A Level,A-32,Row,D,Section,15,Shelf,f,/locations/3070
MLK Library,A Level,A-32,Row,D,Section,15,Shelf,g,/locations/3071
MLK Library,A Level,A-32,Row,D,Section,15,Shelf,h,/locations/3072
MLK Library,A Level,A-32,Row,D,Section,16,Shelf,a,/locations/3073
MLK Library,A Level,A-32,Row,D,Section,16,Shelf,b,/locations/3074
MLK Library,A Level,A-32,Row,D,Section,16,Shelf,c,/locations/3075
MLK Library,A Level,A-32,Row,D,Section,16,Shelf,d,/locations/3076
MLK Library,A Level,A-32,Row,D,Section,16,Shelf,e,/locations/3077
MLK Library,A Level,A-32,Row,D,Section,16,Shelf,f,/locations/3078
MLK Library,A Level,A-32,Row,D,Section,16,Shelf,g,/locations/3079
MLK Library,A Level,A-32,Row,D,Section,16,Shelf,h,/locations/3080
MLK Library,A Level,A-32,Row,D,Section,17,Shelf,a,/locations/3081
MLK Library,A Level,A-32,Row,D,Section,17,Shelf,b,/locations/3082
MLK Library,A Level,A-32,Row,D,Section,17,Shelf,c,/locations/3083
MLK Library,A Level,A-32,Row,D,Section,17,Shelf,d,/locations/3084
MLK Library,A Level,A-32,Row,D,Section,17,Shelf,e,/locations/3085
MLK Library,A Level,A-32,Row,D,Section,17,Shelf,f,/locations/3086
MLK Library,A Level,A-32,Row,D,Section,17,Shelf,g,/locations/3087
MLK Library,A Level,A-32,Row,D,Section,17,Shelf,h,/locations/3088
MLK Library,A Level,A-32,Row,D,Section,18,Shelf,a,/locations/3089
MLK Library,A Level,A-32,Row,D,Section,18,Shelf,b,/locations/3090
MLK Library,A Level,A-32,Row,D,Section,18,Shelf,c,/locations/3091
MLK Library,A Level,A-32,Row,D,Section,18,Shelf,d,/locations/3092
MLK Library,A Level,A-32,Row,D,Section,18,Shelf,e,/locations/3093
MLK Library,A Level,A-32,Row,D,Section,18,Shelf,f,/locations/3094
MLK Library,A Level,A-32,Row,D,Section,18,Shelf,g,/locations/3095
MLK Library,A Level,A-32,Row,D,Section,18,Shelf,h,/locations/3096
MLK Library,A Level,A-32,Row,D,Section,19,Shelf,a,/locations/3097
MLK Library,A Level,A-32,Row,D,Section,19,Shelf,b,/locations/3098
MLK Library,A Level,A-32,Row,D,Section,19,Shelf,c,/locations/3099
MLK Library,A Level,A-32,Row,D,Section,19,Shelf,d,/locations/3100
MLK Library,A Level,A-32,Row,D,Section,19,Shelf,e,/locations/3101
MLK Library,A Level,A-32,Row,D,Section,19,Shelf,f,/locations/3102
MLK Library,A Level,A-32,Row,D,Section,19,Shelf,g,/locations/3103
MLK Library,A Level,A-32,Row,D,Section,19,Shelf,h,/locations/3104
MLK Library,A Level,A-32,Row,D,Section,20,Shelf,a,/locations/3105
MLK Library,A Level,A-32,Row,D,Section,20,Shelf,b,/locations/3106
MLK Library,A Level,A-32,Row,D,Section,20,Shelf,c,/locations/3107
MLK Library,A Level,A-32,Row,D,Section,20,Shelf,d,/locations/3108
MLK Library,A Level,A-32,Row,D,Section,20,Shelf,e,/locations/3109
MLK Library,A Level,A-32,Row,D,Section,20,Shelf,f,/locations/3110
MLK Library,A Level,A-32,Row,D,Section,20,Shelf,g,/locations/3111
MLK Library,A Level,A-32,Row,D,Section,20,Shelf,h,/locations/3112
MLK Library,A Level,A-32,Row,D,Section,21,Shelf,a,/locations/3113
MLK Library,A Level,A-32,Row,D,Section,21,Shelf,b,/locations/3114
MLK Library,A Level,A-32,Row,D,Section,21,Shelf,c,/locations/3115
MLK Library,A Level,A-32,Row,D,Section,21,Shelf,d,/locations/3116
MLK Library,A Level,A-32,Row,D,Section,21,Shelf,e,/locations/3117
MLK Library,A Level,A-32,Row,D,Section,21,Shelf,f,/locations/3118
MLK Library,A Level,A-32,Row,D,Section,21,Shelf,g,/locations/3119
MLK Library,A Level,A-32,Row,D,Section,21,Shelf,h,/locations/3120
MLK Library,A Level,A-32,Row,D,Section,22,Shelf,a,/locations/3121
MLK Library,A Level,A-32,Row,D,Section,22,Shelf,b,/locations/3122
MLK Library,A Level,A-32,Row,D,Section,22,Shelf,c,/locations/3123
MLK Library,A Level,A-32,Row,D,Section,22,Shelf,d,/locations/3124
MLK Library,A Level,A-32,Row,D,Section,22,Shelf,e,/locations/3125
MLK Library,A Level,A-32,Row,D,Section,22,Shelf,f,/locations/3126
MLK Library,A Level,A-32,Row,D,Section,22,Shelf,g,/locations/3127
MLK Library,A Level,A-32,Row,D,Section,22,Shelf,h,/locations/3128
MLK Library,A Level,A-32,Row,D,Section,23,Shelf,a,/locations/3129
MLK Library,A Level,A-32,Row,D,Section,23,Shelf,b,/locations/3130
MLK Library,A Level,A-32,Row,D,Section,23,Shelf,c,/locations/3131
MLK Library,A Level,A-32,Row,D,Section,23,Shelf,d,/locations/3132
MLK Library,A Level,A-32,Row,D,Section,23,Shelf,e,/locations/3133
MLK Library,A Level,A-32,Row,D,Section,23,Shelf,f,/locations/3134
MLK Library,A Level,A-32,Row,D,Section,23,Shelf,g,/locations/3135
MLK Library,A Level,A-32,Row,D,Section,23,Shelf,h,/locations/3136
MLK Library,A Level,A-32,Row,E,Section,01,Shelf,a,/locations/3137
MLK Library,A Level,A-32,Row,E,Section,01,Shelf,b,/locations/3138
MLK Library,A Level,A-32,Row,E,Section,01,Shelf,c,/locations/3139
MLK Library,A Level,A-32,Row,E,Section,01,Shelf,d,/locations/3140
MLK Library,A Level,A-32,Row,E,Section,01,Shelf,e,/locations/3141
MLK Library,A Level,A-32,Row,E,Section,01,Shelf,f,/locations/3142
MLK Library,A Level,A-32,Row,E,Section,01,Shelf,g,/locations/3143
MLK Library,A Level,A-32,Row,E,Section,01,Shelf,h,/locations/3144
MLK Library,A Level,A-32,Row,E,Section,02,Shelf,a,/locations/3145
MLK Library,A Level,A-32,Row,E,Section,02,Shelf,b,/locations/3146
MLK Library,A Level,A-32,Row,E,Section,02,Shelf,c,/locations/3147
MLK Library,A Level,A-32,Row,E,Section,02,Shelf,d,/locations/3148
MLK Library,A Level,A-32,Row,E,Section,02,Shelf,e,/locations/3149
MLK Library,A Level,A-32,Row,E,Section,02,Shelf,f,/locations/3150
MLK Library,A Level,A-32,Row,E,Section,02,Shelf,g,/locations/3151
MLK Library,A Level,A-32,Row,E,Section,02,Shelf,h,/locations/3152
MLK Library,A Level,A-32,Row,E,Section,03,Shelf,a,/locations/3153
MLK Library,A Level,A-32,Row,E,Section,03,Shelf,b,/locations/3154
MLK Library,A Level,A-32,Row,E,Section,03,Shelf,c,/locations/3155
MLK Library,A Level,A-32,Row,E,Section,03,Shelf,d,/locations/3156
MLK Library,A Level,A-32,Row,E,Section,03,Shelf,e,/locations/3157
MLK Library,A Level,A-32,Row,E,Section,03,Shelf,f,/locations/3158
MLK Library,A Level,A-32,Row,E,Section,03,Shelf,g,/locations/3159
MLK Library,A Level,A-32,Row,E,Section,03,Shelf,h,/locations/3160
MLK Library,A Level,A-32,Row,E,Section,04,Shelf,a,/locations/3161
MLK Library,A Level,A-32,Row,E,Section,04,Shelf,b,/locations/3162
MLK Library,A Level,A-32,Row,E,Section,04,Shelf,c,/locations/3163
MLK Library,A Level,A-32,Row,E,Section,04,Shelf,d,/locations/3164
MLK Library,A Level,A-32,Row,E,Section,04,Shelf,e,/locations/3165
MLK Library,A Level,A-32,Row,E,Section,04,Shelf,f,/locations/3166
MLK Library,A Level,A-32,Row,E,Section,04,Shelf,g,/locations/3167
MLK Library,A Level,A-32,Row,E,Section,04,Shelf,h,/locations/3168
MLK Library,A Level,A-32,Row,E,Section,05,Shelf,a,/locations/3169
MLK Library,A Level,A-32,Row,E,Section,05,Shelf,b,/locations/3170
MLK Library,A Level,A-32,Row,E,Section,05,Shelf,c,/locations/3171
MLK Library,A Level,A-32,Row,E,Section,05,Shelf,d,/locations/3172
MLK Library,A Level,A-32,Row,E,Section,05,Shelf,e,/locations/3173
MLK Library,A Level,A-32,Row,E,Section,05,Shelf,f,/locations/3174
MLK Library,A Level,A-32,Row,E,Section,05,Shelf,g,/locations/3175
MLK Library,A Level,A-32,Row,E,Section,05,Shelf,h,/locations/3176
MLK Library,A Level,A-32,Row,E,Section,06,Shelf,a,/locations/3177
MLK Library,A Level,A-32,Row,E,Section,06,Shelf,b,/locations/3178
MLK Library,A Level,A-32,Row,E,Section,06,Shelf,c,/locations/3179
MLK Library,A Level,A-32,Row,E,Section,06,Shelf,d,/locations/3180
MLK Library,A Level,A-32,Row,E,Section,06,Shelf,e,/locations/3181
MLK Library,A Level,A-32,Row,E,Section,06,Shelf,f,/locations/3182
MLK Library,A Level,A-32,Row,E,Section,06,Shelf,g,/locations/3183
MLK Library,A Level,A-32,Row,E,Section,06,Shelf,h,/locations/3184
MLK Library,A Level,A-32,Row,E,Section,07,Shelf,a,/locations/3185
MLK Library,A Level,A-32,Row,E,Section,07,Shelf,b,/locations/3186
MLK Library,A Level,A-32,Row,E,Section,07,Shelf,c,/locations/3187
MLK Library,A Level,A-32,Row,E,Section,07,Shelf,d,/locations/3188
MLK Library,A Level,A-32,Row,E,Section,07,Shelf,e,/locations/3189
MLK Library,A Level,A-32,Row,E,Section,07,Shelf,f,/locations/3190
MLK Library,A Level,A-32,Row,E,Section,07,Shelf,g,/locations/3191
MLK Library,A Level,A-32,Row,E,Section,07,Shelf,h,/locations/3192
MLK Library,A Level,A-32,Row,E,Section,08,Shelf,a,/locations/3193
MLK Library,A Level,A-32,Row,E,Section,08,Shelf,b,/locations/3194
MLK Library,A Level,A-32,Row,E,Section,08,Shelf,c,/locations/3195
MLK Library,A Level,A-32,Row,E,Section,08,Shelf,d,/locations/3196
MLK Library,A Level,A-32,Row,E,Section,08,Shelf,e,/locations/3197
MLK Library,A Level,A-32,Row,E,Section,08,Shelf,f,/locations/3198
MLK Library,A Level,A-32,Row,E,Section,08,Shelf,g,/locations/3199
MLK Library,A Level,A-32,Row,E,Section,08,Shelf,h,/locations/3200
MLK Library,A Level,A-32,Row,E,Section,09,Shelf,a,/locations/3201
MLK Library,A Level,A-32,Row,E,Section,09,Shelf,b,/locations/3202
MLK Library,A Level,A-32,Row,E,Section,09,Shelf,c,/locations/3203
MLK Library,A Level,A-32,Row,E,Section,09,Shelf,d,/locations/3204
MLK Library,A Level,A-32,Row,E,Section,09,Shelf,e,/locations/3205
MLK Library,A Level,A-32,Row,E,Section,09,Shelf,f,/locations/3206
MLK Library,A Level,A-32,Row,E,Section,09,Shelf,g,/locations/3207
MLK Library,A Level,A-32,Row,E,Section,09,Shelf,h,/locations/3208
MLK Library,A Level,A-32,Row,E,Section,10,Shelf,a,/locations/3209
MLK Library,A Level,A-32,Row,E,Section,10,Shelf,b,/locations/3210
MLK Library,A Level,A-32,Row,E,Section,10,Shelf,c,/locations/3211
MLK Library,A Level,A-32,Row,E,Section,10,Shelf,d,/locations/3212
MLK Library,A Level,A-32,Row,E,Section,10,Shelf,e,/locations/3213
MLK Library,A Level,A-32,Row,E,Section,10,Shelf,f,/locations/3214
MLK Library,A Level,A-32,Row,E,Section,10,Shelf,g,/locations/3215
MLK Library,A Level,A-32,Row,E,Section,10,Shelf,h,/locations/3216
MLK Library,A Level,A-32,Row,E,Section,11,Shelf,a,/locations/3217
MLK Library,A Level,A-32,Row,E,Section,11,Shelf,b,/locations/3218
MLK Library,A Level,A-32,Row,E,Section,11,Shelf,c,/locations/3219
MLK Library,A Level,A-32,Row,E,Section,11,Shelf,d,/locations/3220
MLK Library,A Level,A-32,Row,E,Section,11,Shelf,e,/locations/3221
MLK Library,A Level,A-32,Row,E,Section,11,Shelf,f,/locations/3222
MLK Library,A Level,A-32,Row,E,Section,11,Shelf,g,/locations/3223
MLK Library,A Level,A-32,Row,E,Section,11,Shelf,h,/locations/3224
MLK Library,A Level,A-32,Row,E,Section,12,Shelf,a,/locations/3225
MLK Library,A Level,A-32,Row,E,Section,12,Shelf,b,/locations/3226
MLK Library,A Level,A-32,Row,E,Section,12,Shelf,c,/locations/3227
MLK Library,A Level,A-32,Row,E,Section,12,Shelf,d,/locations/3228
MLK Library,A Level,A-32,Row,E,Section,12,Shelf,e,/locations/3229
MLK Library,A Level,A-32,Row,E,Section,12,Shelf,f,/locations/3230
MLK Library,A Level,A-32,Row,E,Section,12,Shelf,g,/locations/3231
MLK Library,A Level,A-32,Row,E,Section,12,Shelf,h,/locations/3232
MLK Library,A Level,A-32,Row,E,Section,13,Shelf,a,/locations/3233
MLK Library,A Level,A-32,Row,E,Section,13,Shelf,b,/locations/3234
MLK Library,A Level,A-32,Row,E,Section,13,Shelf,c,/locations/3235
MLK Library,A Level,A-32,Row,E,Section,13,Shelf,d,/locations/3236
MLK Library,A Level,A-32,Row,E,Section,13,Shelf,e,/locations/3237
MLK Library,A Level,A-32,Row,E,Section,13,Shelf,f,/locations/3238
MLK Library,A Level,A-32,Row,E,Section,13,Shelf,g,/locations/3239
MLK Library,A Level,A-32,Row,E,Section,13,Shelf,h,/locations/3240
MLK Library,A Level,A-32,Row,E,Section,14,Shelf,a,/locations/3241
MLK Library,A Level,A-32,Row,E,Section,14,Shelf,b,/locations/3242
MLK Library,A Level,A-32,Row,E,Section,14,Shelf,c,/locations/3243
MLK Library,A Level,A-32,Row,E,Section,14,Shelf,d,/locations/3244
MLK Library,A Level,A-32,Row,E,Section,14,Shelf,e,/locations/3245
MLK Library,A Level,A-32,Row,E,Section,14,Shelf,f,/locations/3246
MLK Library,A Level,A-32,Row,E,Section,14,Shelf,g,/locations/3247
MLK Library,A Level,A-32,Row,E,Section,14,Shelf,h,/locations/3248
MLK Library,A Level,A-32,Row,E,Section,15,Shelf,a,/locations/3249
MLK Library,A Level,A-32,Row,E,Section,15,Shelf,b,/locations/3250
MLK Library,A Level,A-32,Row,E,Section,15,Shelf,c,/locations/3251
MLK Library,A Level,A-32,Row,E,Section,15,Shelf,d,/locations/3252
MLK Library,A Level,A-32,Row,E,Section,15,Shelf,e,/locations/3253
MLK Library,A Level,A-32,Row,E,Section,15,Shelf,f,/locations/3254
MLK Library,A Level,A-32,Row,E,Section,15,Shelf,g,/locations/3255
MLK Library,A Level,A-32,Row,E,Section,15,Shelf,h,/locations/3256
MLK Library,A Level,A-32,Row,E,Section,16,Shelf,a,/locations/3257
MLK Library,A Level,A-32,Row,E,Section,16,Shelf,b,/locations/3258
MLK Library,A Level,A-32,Row,E,Section,16,Shelf,c,/locations/3259
MLK Library,A Level,A-32,Row,E,Section,16,Shelf,d,/locations/3260
MLK Library,A Level,A-32,Row,E,Section,16,Shelf,e,/locations/3261
MLK Library,A Level,A-32,Row,E,Section,16,Shelf,f,/locations/3262
MLK Library,A Level,A-32,Row,E,Section,16,Shelf,g,/locations/3263
MLK Library,A Level,A-32,Row,E,Section,16,Shelf,h,/locations/3264
